Hansard document url,wā,title,section number,utterance number,ingoa kaikōrero,is Māori (%),kōrero waenga
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030910/volume-611-week-36-wednesday-10-september-2003,10-Sep-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 10 September 2003  ",2,158,Hon JOHN TAMIHERE,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030911/volume-611-week-36-thursday-11-september-2003,11-Sep-2003  ,"Parliamentary Debates (Hansard) for Thursday, 11 September 2003  ",7,135,Hon CHRIS CARTER,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030911/volume-611-week-36-thursday-11-september-2003,11-Sep-2003  ,"Parliamentary Debates (Hansard) for Thursday, 11 September 2003  ",7,158,Mr SPEAKER,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030916/volume-611-week-37-tuesday-16-september-2003,16-Sep-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 16 September 2003  ",2,3,Opposition Members,100.0,"Ha, ha!"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030916/volume-611-week-37-tuesday-16-september-2003,16-Sep-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 16 September 2003  ",6,291,Hon Judith Tizard,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030916/volume-611-week-37-tuesday-16-september-2003,16-Sep-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 16 September 2003  ",6,363,Richard Worth,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030917/volume-611-week-37-wednesday-17-september-2003,17-Sep-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 17 September 2003  ",1,24,Gerry Brownlee,100.0,"No, no."
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030917/volume-611-week-37-wednesday-17-september-2003,17-Sep-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 17 September 2003  ",24,151,The ASSISTANT SPEAKER (Hon Clem Simich),100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030917/volume-611-week-37-wednesday-17-september-2003,17-Sep-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 17 September 2003  ",26,38,The CHAIRPERSON (Ann Hartley),100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030918/volume-611-week-37-thursday-18-september-2003,18-Sep-2003  ,"Parliamentary Debates (Hansard) for Thursday, 18 September 2003  ",3,102,Hon GEORGE HAWKINS,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031007/volume-612-week-38-tuesday-7-october-2003,07-Oct-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 7 October 2003  ",1,183,Hon JOHN TAMIHERE,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031008/volume-612-week-38-wednesday-8-october-2003,08-Oct-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 8 October 2003  ",2,146,Mr SPEAKER,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031008/volume-612-week-38-wednesday-8-october-2003,08-Oct-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 8 October 2003  ",2,237,Hon PETE HODGSON,66.66666666666666,"No, no, and no."
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031008/volume-612-week-38-wednesday-8-october-2003,08-Oct-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 8 October 2003  ",11,3,Hon Annette King,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031008/volume-612-week-38-wednesday-8-october-2003,08-Oct-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 8 October 2003  ",16,58,Gerry Brownlee,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031008/volume-612-week-38-wednesday-8-october-2003,08-Oct-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 8 October 2003  ",16,196,Clayton Cosgrove,100.0,Who?
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031008/volume-612-week-38-wednesday-8-october-2003,08-Oct-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 8 October 2003  ",16,330,Hon Matt Robson,100.0,Ha!
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031014/volume-612-week-39-tuesday-14-october-2003,14-Oct-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 14 October 2003  ",2,45,Hon Brian Donnelly,100.0,"Taihoa, taihoa."
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031014/volume-612-week-39-tuesday-14-october-2003,14-Oct-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 14 October 2003  ",2,77,Hon JOHN TAMIHERE (Minister of Youth Affairs),96.29629629629629,"E te
 kaihautū me te
 whakaruruhau,
 tēnārā koe.
 Ngā mihi
 nunui ki te
 whānui o te motu, kei te mihi
 nunui ki a koutou. Taku
 īnoi ki a koutou—e aroha ki a koe, Georgina, aroha ki a koe, aroha ki a koe.
 Mōhio ki a
 mātou, aroha ki a koutou. Nō reira, ki a koutou
 mā, taku
 īnoi e
 ngā iwi
 whānui kia
 mau te kaupapa
 nunui, te kaupapa
 tūturumōrātoungātīpuna. Te mana motuhake
 mōmātou.
 Katia te
 pitomō te
 Kāwanatanga. Engari, e
 tūake au ki te tautoko te mana whenua, te mana
 mōngā iwi, kotahi
 tātoumō te whenua o Aotearoa.
 Kārerātoungātīpuna e
 warewaretia e
 mātau.
 Takototonu,
 takototonu, ā,
 takototonu."
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031014/volume-612-week-39-tuesday-14-october-2003,14-Oct-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 14 October 2003  ",2,85,Rt Hon Winston Peters,100.0,"No, no."
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031014/volume-612-week-39-tuesday-14-october-2003,14-Oct-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 14 October 2003  ",22,41,Hon Matt Robson,66.66666666666666,Who are they?
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031014/volume-612-week-39-tuesday-14-october-2003,14-Oct-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 14 October 2003  ",22,102,Hon Matt Robson,66.66666666666666,Here we go!
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031015/volume-612-week-39-wednesday-15-october-2003,15-Oct-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 15 October 2003  ",3,133,Hon MARGARET WILSON,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031015/volume-612-week-39-wednesday-15-october-2003,15-Oct-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 15 October 2003  ",3,179,Mr SPEAKER,100.0,: One more.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031015/volume-612-week-39-wednesday-15-october-2003,15-Oct-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 15 October 2003  ",3,180,Mr SPEAKER,100.0,One more.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031015/volume-612-week-39-wednesday-15-october-2003,15-Oct-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 15 October 2003  ",21,71,Hon David Carter,66.66666666666666,There are lots more to come.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031015/volume-612-week-39-wednesday-15-october-2003,15-Oct-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 15 October 2003  ",21,126,R Doug Woolerton,66.66666666666666,Who are they?
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031015/volume-612-week-39-wednesday-15-october-2003,15-Oct-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 15 October 2003  ",21,138,Steve Chadwick,100.0,"Ha, ha!"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031015/volume-612-week-39-wednesday-15-october-2003,15-Oct-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 15 October 2003  ",21,281,R Doug Woolerton,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031015/volume-612-week-39-wednesday-15-october-2003,15-Oct-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 15 October 2003  ",21,283,R Doug Woolerton,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031016/volume-612-week-39-thursday-16-october-2003,16-Oct-2003  ,"Parliamentary Debates (Hansard) for Thursday, 16 October 2003  ",7,70,Hon Mark Gosche,100.0,"Ha, ha!"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031021/volume-612-week-40-tuesday-21-october-2003,21-Oct-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 21 October 2003  ",2,134,Mr SPEAKER,100.0,"No, no."
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031022/volume-612-week-40-tuesday-21-october-2003-continued,21-Oct-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 21 October 2003(continued on Wednesday, 22 October 2003)  ",14,78,Brent Catchpole,100.0,Who?
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031022/volume-612-week-40-tuesday-21-october-2003-continued,21-Oct-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 21 October 2003(continued on Wednesday, 22 October 2003)  ",17,61,R Doug Woolerton,60.0,Are you a wine buff?
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031023/volume-612-week-40-tuesday-21-october-2003-continued,21-Oct-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 21 October 2003(continued on Thursday, 23 October 2003)  ",1,52,Georgina Beyer,66.66666666666666,You are not.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031104/volume-613-week-41-tuesday-4-november-2003,04-Nov-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 4 November 2003  ",3,72,Hon RUTH DYSON,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031104/volume-613-week-41-tuesday-4-november-2003,04-Nov-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 4 November 2003  ",7,207,Gerry Brownlee,66.66666666666666,Make a profit?
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031104/volume-613-week-41-tuesday-4-november-2003,04-Nov-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 4 November 2003  ",7,217,Hon Paul Swain,100.0,"Ha, ha!"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031104/volume-613-week-41-tuesday-4-november-2003,04-Nov-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 4 November 2003  ",7,239,Peter Brown,60.0,You are not challenging me?
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031104/volume-613-week-41-tuesday-4-november-2003,04-Nov-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 4 November 2003  ",7,289,The CHAIRPERSON (Ann Hartley),100.0,"No, no—"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031104/volume-613-week-41-tuesday-4-november-2003,04-Nov-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 4 November 2003  ",7,347,Hon MAURICE WILLIAMSON,100.0,: China.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031105/volume-613-week-41-wednesday-5-november-2003,05-Nov-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 5 November 2003  ",15,47,Jeanette Fitzsimons,100.0,Shame!
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031105/volume-613-week-41-wednesday-5-november-2003,05-Nov-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 5 November 2003  ",15,106,Hon John Tamihere,100.0,Ha! Ha!
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031106/volume-613-week-41-thursday-6-november-2003,06-Nov-2003  ,"Parliamentary Debates (Hansard) for Thursday, 6 November 2003  ",4,37,Hon MARGARET WILSON,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031106/volume-613-week-41-thursday-6-november-2003,06-Nov-2003  ,"Parliamentary Debates (Hansard) for Thursday, 6 November 2003  ",4,96,Hon PAUL SWAIN,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031106/volume-613-week-41-thursday-6-november-2003,06-Nov-2003  ,"Parliamentary Debates (Hansard) for Thursday, 6 November 2003  ",5,58,The ASSISTANT SPEAKER (H V Ross Robertson),100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031106/volume-613-week-41-thursday-6-november-2003,06-Nov-2003  ,"Parliamentary Debates (Hansard) for Thursday, 6 November 2003  ",5,60,Hon Paul Swain,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031111/volume-613-week-42-tuesday-11-november-2003,11-Nov-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 11 November 2003  ",3,88,Hon JIM SUTTON,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031112/volume-613-week-42-wednesday-12-november-2003,12-Nov-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 12 November 2003  ",3,200,STEVE CHADWICK,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031112/volume-613-week-42-wednesday-12-november-2003,12-Nov-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 12 November 2003  ",9,5,Government Member,100.0,"Ha, ha!"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031112/volume-613-week-42-wednesday-12-november-2003,12-Nov-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 12 November 2003  ",23,163,Georgina Beyer,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031112/volume-613-week-42-wednesday-12-november-2003,12-Nov-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 12 November 2003  ",23,334,Hon David Carter,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031113/volume-613-week-42-thursday-13-november-2003,13-Nov-2003  ,"Parliamentary Debates (Hansard) for Thursday, 13 November 2003  ",4,18,Hon Dr MICHAEL CULLEN,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031113/volume-613-week-42-thursday-13-november-2003,13-Nov-2003  ,"Parliamentary Debates (Hansard) for Thursday, 13 November 2003  ",4,90,Hon RUTH DYSON,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031113/volume-613-week-42-thursday-13-november-2003,13-Nov-2003  ,"Parliamentary Debates (Hansard) for Thursday, 13 November 2003  ",4,121,Mr SPEAKER,100.0,: No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031118/volume-613-week-43-tuesday-18-november-2003,18-Nov-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 18 November 2003  ",1,81,Hon PAUL SWAIN,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031118/volume-613-week-43-tuesday-18-november-2003,18-Nov-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 18 November 2003  ",3,170,Hon Dr Michael Cullen,100.0,Zero!
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031119/volume-613-week-43-wednesday-19-november-2003,19-Nov-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 19 November 2003  ",5,8,Simon Power,100.0,Who?
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031119/volume-613-week-43-wednesday-19-november-2003,19-Nov-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 19 November 2003  ",8,7,Hon Trevor Mallard,100.0,Who?
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031119/volume-613-week-43-wednesday-19-november-2003,19-Nov-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 19 November 2003  ",28,14,Hon Mahara Okeroa,100.0,Who?
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031119/volume-613-week-43-wednesday-19-november-2003,19-Nov-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 19 November 2003  ",29,47,Clayton Cosgrove,100.0,Shame!
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031119/volume-613-week-43-wednesday-19-november-2003,19-Nov-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 19 November 2003  ",30,33,Madam DEPUTY SPEAKER,100.0,"No, no—"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20031120/volume-613-week-43-thursday-20-november-2003,20-Nov-2003  ,"Parliamentary Debates (Hansard) for Thursday, 20 November 2003  ",8,145,Mr SPEAKER,100.0,No.
